cf_id,contact_id,company_name,description,goal,pledged,outcome,backers_count,country,currency,launch_date,end_date,staff_pick,spotlight,category,subcategory
2785,2430,"Ramos, Moreno and Lewis",Extended multi-state knowledge user,9200.0,13382,successful,129,CA,CAD,1970-01-01 00:00:01.613196+00:00,1970-01-01 00:00:01.634792400+00:00,False,False,technology,wearables
876,2480,Harris Inc,Future-proofed modular groupware,14900.0,32986,successful,375,US,USD,1970-01-01 00:00:01.591333200+00:00,1970-01-01 00:00:01.619067600+00:00,False,False,theater,plays
932,3431,Peters-Nelson,Distributed real-time algorithm,169400.0,81984,failed,2928,CA,CAD,1970-01-01 00:00:01.615784400+00:00,1970-01-01 00:00:01.633064400+00:00,False,False,theater,plays
507,1742,"Ferguson, Murphy and Bright",Multi-lateral heuristic throughput,192100.0,178483,failed,4697,US,USD,1970-01-01 00:00:01.619326800+00:00,1970-01-01 00:00:01.633842+00:00,False,True,music,rock
1672,4628,Robinson Group,Switchable reciprocal middleware,98700.0,87448,failed,2915,US,USD,1970-01-01 00:00:01.611554400+00:00,1970-01-01 00:00:01.637733600+00:00,False,False,games,video games
917,2385,Jordan-Wolfe,Inverse multimedia Graphic Interface,4500.0,1863,failed,18,US,USD,1970-01-01 00:00:01.618030800+00:00,1970-01-01 00:00:01.619326800+00:00,False,False,publishing,translations
2931,2213,Vargas-Cox,Vision-oriented local contingency,98600.0,62174,canceled,723,US,USD,1970-01-01 00:00:01.620277200+00:00,1970-01-01 00:00:01.624338+00:00,True,False,food,food trucks
2415,5188,Yang and Sons,Reactive 6thgeneration hub,121700.0,59003,failed,602,CH,CHF,1970-01-01 00:00:01.619672400+00:00,1970-01-01 00:00:01.637474400+00:00,True,True,theater,plays
1805,3418,"Wilson, Wilson and Mathis",Optional asymmetric success,100.0,2,failed,1,US,USD,1970-01-01 00:00:01.623387600+00:00,1970-01-01 00:00:01.635224400+00:00,False,False,music,jazz
495,5637,"Wang, Koch and Weaver",Digitized analyzing capacity,196700.0,174039,failed,3868,IT,EUR,1970-01-01 00:00:01.627794+00:00,1970-01-01 00:00:01.640584800+00:00,False,False,film & video,shorts
2988,3530,Cisneros Ltd,Vision-oriented regional hub,10000.0,12684,successful,409,US,USD,1970-01-01 00:00:01.602910800+00:00,1970-01-01 00:00:01.629781200+00:00,False,False,technology,web
3169,3731,Williams-Jones,Monitored incremental info-mediaries,600.0,14033,successful,234,US,USD,1970-01-01 00:00:01.588741200+00:00,1970-01-01 00:00:01.622437200+00:00,False,False,technology,web
467,3219,"Roberts, Hinton and Williams",Programmable static middleware,35000.0,177936,successful,3016,US,USD,1970-01-01 00:00:01.593838800+00:00,1970-01-01 00:00:01.617166800+00:00,False,False,music,metal
1551,2392,"Gonzalez, Williams and Benson",Multi-layered bottom-line encryption,6900.0,13212,successful,264,US,USD,1970-01-01 00:00:01.596085200+00:00,1970-01-01 00:00:01.625288400+00:00,True,False,photography,photography books
2467,5103,"Hobbs, Brown and Lee",Vision-oriented systematic Graphical User Interface,118400.0,49879,failed,504,AU,AUD,1970-01-01 00:00:01.612677600+00:00,1970-01-01 00:00:01.623387600+00:00,False,False,food,food trucks
1193,3992,"Russo, Kim and Mccoy",Balanced optimal hardware,10000.0,824,failed,14,US,USD,1970-01-01 00:00:01.605592800+00:00,1970-01-01 00:00:01.632286800+00:00,False,False,film & video,science fiction
1016,2442,"Howell, Myers and Olson",Self-enabling mission-critical success,52600.0,31594,canceled,390,US,USD,1970-01-01 00:00:01.619240400+00:00,1970-01-01 00:00:01.628139600+00:00,False,False,music,rock
313,2913,Bailey and Sons,Grass-roots dynamic emulation,120700.0,57010,failed,750,GB,GBP,1970-01-01 00:00:01.624078800+00:00,1970-01-01 00:00:01.641189600+00:00,False,False,film & video,documentary
117,1631,Jensen-Brown,Fundamental disintermediate matrix,9100.0,7438,failed,77,US,USD,1970-01-01 00:00:01.617253200+00:00,1970-01-01 00:00:01.618117200+00:00,True,False,theater,plays
2747,4073,Smith Group,Right-sized secondary challenge,106800.0,57872,failed,752,DK,DKK,1970-01-01 00:00:01.630040400+00:00,1970-01-01 00:00:01.639893600+00:00,False,False,music,jazz
1244,4568,Murphy-Farrell,Implemented exuding software,9100.0,8906,failed,131,US,USD,1970-01-01 00:00:01.611381600+00:00,1970-01-01 00:00:01.618635600+00:00,False,False,theater,plays
564,1830,Everett-Wolfe,Total optimizing software,10000.0,7724,failed,87,US,USD,1970-01-01 00:00:01.607493600+00:00,1970-01-01 00:00:01.623646800+00:00,False,False,theater,plays
3129,2623,Young PLC,Optional maximized attitude,79400.0,26571,failed,1063,US,USD,1970-01-01 00:00:01.589950800+00:00,1970-01-01 00:00:01.612591200+00:00,False,False,music,jazz
800,4327,Park-Goodman,Customer-focused impactful extranet,5100.0,12219,successful,272,US,USD,1970-01-01 00:00:01.603947600+00:00,1970-01-01 00:00:01.616648400+00:00,False,True,film & video,documentary
1255,3713,"York, Barr and Grant",Cloned bottom-line success,3100.0,1985,canceled,25,US,USD,1970-01-01 00:00:01.608530400+00:00,1970-01-01 00:00:01.614146400+00:00,False,True,theater,plays
2448,2389,Little Ltd,Decentralized bandwidth-monitored ability,6900.0,12155,successful,419,US,USD,1970-01-01 00:00:01.611554400+00:00,1970-01-01 00:00:01.618722+00:00,False,False,journalism,audio
578,5141,Brown and Sons,Programmable leadingedge budgetary management,27500.0,5593,failed,76,US,USD,1970-01-01 00:00:01.623128400+00:00,1970-01-01 00:00:01.641189600+00:00,False,False,theater,plays
418,3522,"Payne, Garrett and Thomas",Upgradable bi-directional concept,48800.0,175020,successful,1621,IT,EUR,1970-01-01 00:00:01.608530400+00:00,1970-01-01 00:00:01.639548+00:00,False,False,theater,plays
255,1334,Robinson Group,Re-contextualized homogeneous flexibility,16200.0,75955,successful,1101,US,USD,1970-01-01 00:00:01.593752400+00:00,1970-01-01 00:00:01.621314+00:00,False,False,music,indie rock
1918,4721,Robinson-Kelly,Monitored bi-directional standardization,97600.0,119127,successful,1073,US,USD,1970-01-01 00:00:01.598677200+00:00,1970-01-01 00:00:01.623646800+00:00,False,True,theater,plays
2837,3768,Kelly-Colon,Stand-alone grid-enabled leverage,197900.0,110689,failed,4428,AU,AUD,1970-01-01 00:00:01.631941200+00:00,1970-01-01 00:00:01.638252+00:00,False,False,theater,plays
842,1639,"Turner, Scott and Gentry",Assimilated regional groupware,5600.0,2445,failed,58,IT,EUR,1970-01-01 00:00:01.617166800+00:00,1970-01-01 00:00:01.638597600+00:00,False,False,music,indie rock
503,5149,Sanchez Ltd,Up-sized 24hour instruction set,170700.0,57250,canceled,1218,US,USD,1970-01-01 00:00:01.620968400+00:00,1970-01-01 00:00:01.628398800+00:00,False,False,photography,photography books
602,2153,Giles-Smith,Right-sized web-enabled intranet,9700.0,11929,successful,331,US,USD,1970-01-01 00:00:01.643695200+00:00,1970-01-01 00:00:01.644991200+00:00,False,False,journalism,audio
1317,2767,Thompson-Moreno,Expanded needs-based orchestration,62300.0,118214,successful,1170,US,USD,1970-01-01 00:00:01.615356+00:00,1970-01-01 00:00:01.641967200+00:00,False,False,photography,photography books
2071,5124,Murphy-Fox,Organic system-worthy orchestration,5300.0,4432,failed,111,US,USD,1970-01-01 00:00:01.623128400+00:00,1970-01-01 00:00:01.640584800+00:00,False,False,publishing,fiction
2773,2097,Rodriguez-Patterson,Inverse static standardization,99500.0,17879,canceled,215,US,USD,1970-01-01 00:00:01.614405600+00:00,1970-01-01 00:00:01.637647200+00:00,False,False,film & video,drama
1814,4796,Davis Ltd,Synchronized motivating solution,1400.0,14511,successful,363,US,USD,1970-01-01 00:00:01.602392400+00:00,1970-01-01 00:00:01.617598800+00:00,False,True,food,food trucks
2600,5849,Nelson-Valdez,Open-source 4thgeneration open system,145600.0,141822,failed,2955,US,USD,1970-01-01 00:00:01.581660+00:00,1970-01-01 00:00:01.617685200+00:00,False,True,games,mobile games
426,1495,Kelly PLC,Decentralized context-sensitive superstructure,184100.0,159037,failed,1657,US,USD,1970-01-01 00:00:01.615442400+00:00,1970-01-01 00:00:01.625461200+00:00,False,False,theater,plays
2206,2462,Nguyen and Sons,Compatible 5thgeneration concept,5400.0,8109,successful,103,US,USD,1970-01-01 00:00:01.599973200+00:00,1970-01-01 00:00:01.613109600+00:00,False,False,theater,plays
2032,2280,Jones PLC,Virtual systemic intranet,2300.0,8244,successful,147,US,USD,1970-01-01 00:00:01.611986400+00:00,1970-01-01 00:00:01.617944400+00:00,False,False,theater,plays
397,1877,Gilmore LLC,Optimized systemic algorithm,1400.0,7600,successful,110,CA,CAD,1970-01-01 00:00:01.607493600+00:00,1970-01-01 00:00:01.626498+00:00,False,False,publishing,nonfiction
865,6108,Lee-Cobb,Customizable homogeneous firmware,140000.0,94501,failed,926,CA,CAD,1970-01-01 00:00:01.618376400+00:00,1970-01-01 00:00:01.641535200+00:00,False,False,theater,plays
3027,4427,"Jones, Wiley and Robbins",Front-line cohesive extranet,7500.0,14381,successful,134,US,USD,1970-01-01 00:00:01.604206800+00:00,1970-01-01 00:00:01.634878800+00:00,False,False,technology,wearables
31,2881,"Martin, Gates and Holt",Distributed holistic neural-net,1500.0,13980,successful,269,US,USD,1970-01-01 00:00:01.610344800+00:00,1970-01-01 00:00:01.618981200+00:00,False,False,theater,plays
1234,2339,"Bowen, Davies and Burns",Devolved client-server monitoring,2900.0,12449,successful,175,US,USD,1970-01-01 00:00:01.610949600+00:00,1970-01-01 00:00:01.628917200+00:00,False,True,film & video,television
497,5156,Nguyen Inc,Seamless directional capacity,7300.0,7348,successful,69,US,USD,1970-01-01 00:00:01.599800400+00:00,1970-01-01 00:00:01.624078800+00:00,False,False,technology,web
2084,4750,Walsh-Watts,Polarized actuating implementation,3600.0,8158,successful,190,US,USD,1970-01-01 00:00:01.633410+00:00,1970-01-01 00:00:01.637733600+00:00,False,True,film & video,documentary
337,4852,"Ray, Li and Li",Front-line disintermediate hub,5000.0,7119,successful,237,US,USD,1970-01-01 00:00:01.612418400+00:00,1970-01-01 00:00:01.628917200+00:00,True,True,film & video,documentary
3182,5734,Murray Ltd,Decentralized 4thgeneration challenge,6000.0,5438,failed,77,GB,GBP,1970-01-01 00:00:01.605765600+00:00,1970-01-01 00:00:01.634706+00:00,False,False,music,rock
1494,3801,Bradford-Silva,Reverse-engineered composite hierarchy,180400.0,115396,failed,1748,US,USD,1970-01-01 00:00:01.602219600+00:00,1970-01-01 00:00:01.624683600+00:00,False,False,theater,plays
2570,4474,Mora-Bradley,Programmable tangible ability,9100.0,7656,failed,79,US,USD,1970-01-01 00:00:01.610172+00:00,1970-01-01 00:00:01.627794+00:00,False,False,theater,plays
2205,1992,"Cardenas, Thompson and Carey",Configurable full-range emulation,9200.0,12322,successful,196,IT,EUR,1970-01-01 00:00:01.618030800+00:00,1970-01-01 00:00:01.618894800+00:00,True,False,music,rock
314,5796,"Lopez, Reid and Johnson",Total real-time hardware,164100.0,96888,failed,889,US,USD,1970-01-01 00:00:01.616389200+00:00,1970-01-01 00:00:01.632114+00:00,False,True,theater,plays
1659,1373,Fox-Williams,Profound system-worthy functionalities,128900.0,196960,successful,7295,US,USD,1970-01-01 00:00:01.639548+00:00,1970-01-01 00:00:01.642053600+00:00,False,False,music,electric music
1656,1879,"Taylor, Wood and Taylor",Cloned hybrid focus group,42100.0,188057,successful,2893,CA,CAD,1970-01-01 00:00:01.594789200+00:00,1970-01-01 00:00:01.615442400+00:00,False,False,technology,wearables
514,3072,King Inc,Ergonomic dedicated focus group,7400.0,6245,failed,56,US,USD,1970-01-01 00:00:01.608703200+00:00,1970-01-01 00:00:01.632632400+00:00,False,False,film & video,drama
649,4561,"Cole, Petty and Cameron",Realigned zero administration paradigm,100.0,3,failed,1,US,USD,1970-01-01 00:00:01.597208400+00:00,1970-01-01 00:00:01.618635600+00:00,False,False,technology,wearables
1769,5201,Mcclain LLC,Open-source multi-tasking methodology,52000.0,91014,successful,820,US,USD,1970-01-01 00:00:01.610863200+00:00,1970-01-01 00:00:01.631163600+00:00,True,False,theater,plays
33,5871,Sims-Gross,Object-based attitude-oriented analyzer,8700.0,4710,failed,83,US,USD,1970-01-01 00:00:01.614924+00:00,1970-01-01 00:00:01.616821200+00:00,False,False,technology,wearables
195,3041,Perez Group,Cross-platform tertiary hub,63400.0,197728,successful,2038,US,USD,1970-01-01 00:00:01.619845200+00:00,1970-01-01 00:00:01.635915600+00:00,True,True,publishing,translations
742,5864,Haynes-Williams,Seamless clear-thinking artificial intelligence,8700.0,10682,successful,116,US,USD,1970-01-01 00:00:01.599282+00:00,1970-01-01 00:00:01.619326800+00:00,False,False,film & video,animation
2093,3999,Ford LLC,Centralized tangible success,169700.0,168048,failed,2025,GB,GBP,1970-01-01 00:00:01.627794+00:00,1970-01-01 00:00:01.633410+00:00,False,False,publishing,nonfiction
1338,4849,Moreno Ltd,Customer-focused multimedia methodology,108400.0,138586,successful,1345,AU,AUD,1970-01-01 00:00:01.618376400+00:00,1970-01-01 00:00:01.622350800+00:00,False,True,technology,web
52,5461,"Moore, Cook and Wright",Visionary maximized Local Area Network,7300.0,11579,successful,168,US,USD,1970-01-01 00:00:01.616130+00:00,1970-01-01 00:00:01.621227600+00:00,False,False,film & video,drama
1651,5946,Ortega LLC,Secured bifurcated intranet,1700.0,12020,successful,137,CH,CHF,1970-01-01 00:00:01.618203600+00:00,1970-01-01 00:00:01.630990800+00:00,False,False,theater,plays
452,4508,"Silva, Walker and Martin",Grass-roots 4thgeneration product,9800.0,13954,successful,186,IT,EUR,1970-01-01 00:00:01.642226400+00:00,1970-01-01 00:00:01.642658400+00:00,False,False,theater,plays
1808,5096,"Huynh, Gallegos and Mills",Reduced next generation info-mediaries,4300.0,6358,successful,125,US,USD,1970-01-01 00:00:01.618376400+00:00,1970-01-01 00:00:01.633669200+00:00,False,True,theater,plays
2288,5443,Anderson LLC,Customizable full-range artificial intelligence,6200.0,1260,failed,14,IT,EUR,1970-01-01 00:00:01.589950800+00:00,1970-01-01 00:00:01.624424400+00:00,True,True,theater,plays
1855,2165,Garza-Bryant,Programmable leadingedge contingency,800.0,14725,successful,202,US,USD,1970-01-01 00:00:01.626411600+00:00,1970-01-01 00:00:01.637301600+00:00,False,False,theater,plays
3035,2125,Mays LLC,Multi-layered global groupware,6900.0,11174,successful,103,US,USD,1970-01-01 00:00:01.584162+00:00,1970-01-01 00:00:01.612072800+00:00,False,False,publishing,radio & podcasts
2285,6141,Evans-Jones,Switchable methodical superstructure,38500.0,182036,successful,1785,US,USD,1970-01-01 00:00:01.615784400+00:00,1970-01-01 00:00:01.632286800+00:00,False,False,music,rock
1203,5245,"Fischer, Torres and Walker",Expanded even-keeled portal,118000.0,28870,failed,656,US,USD,1970-01-01 00:00:01.623819600+00:00,1970-01-01 00:00:01.627966800+00:00,False,False,games,mobile games
2852,2190,"Tapia, Kramer and Hicks",Advanced modular moderator,2000.0,10353,successful,157,US,USD,1970-01-01 00:00:01.619672400+00:00,1970-01-01 00:00:01.629003600+00:00,False,True,theater,plays
2160,2243,"Barnes, Wilcox and Riley",Reverse-engineered well-modulated ability,5600.0,13868,successful,555,US,USD,1970-01-01 00:00:01.613887200+00:00,1970-01-01 00:00:01.641103200+00:00,False,False,film & video,documentary
113,3336,Reyes PLC,Expanded optimal pricing structure,8300.0,8317,successful,297,US,USD,1970-01-01 00:00:01.599973200+00:00,1970-01-01 00:00:01.619758800+00:00,False,False,technology,wearables
2609,3305,"Pace, Simpson and Watkins",Down-sized uniform ability,6900.0,10557,successful,123,US,USD,1970-01-01 00:00:01.606888800+00:00,1970-01-01 00:00:01.616389200+00:00,False,False,publishing,fiction
2529,6191,"Valenzuela, Davidson and Castro",Multi-layered upward-trending conglomeration,8700.0,3227,canceled,38,DK,DKK,1970-01-01 00:00:01.618376400+00:00,1970-01-01 00:00:01.625893200+00:00,False,True,theater,plays
1780,1326,Dominguez-Owens,Open-architected systematic intranet,123600.0,5429,canceled,60,US,USD,1970-01-01 00:00:01.626411600+00:00,1970-01-01 00:00:01.629176400+00:00,False,False,music,rock
1840,6159,Thomas-Simmons,Proactive 24hour frame,48500.0,75906,successful,3036,US,USD,1970-01-01 00:00:01.618030800+00:00,1970-01-01 00:00:01.626757200+00:00,False,False,film & video,documentary
2280,2003,Beck-Knight,Exclusive fresh-thinking model,4900.0,13250,successful,144,AU,AUD,1970-01-01 00:00:01.605506400+00:00,1970-01-01 00:00:01.631595600+00:00,False,False,theater,plays
3150,5881,Mccoy Ltd,Business-focused encompassing intranet,8400.0,11261,successful,121,GB,GBP,1970-01-01 00:00:01.603342800+00:00,1970-01-01 00:00:01.633928400+00:00,False,True,theater,plays
2490,1918,Dawson-Tyler,Optional 6thgeneration access,193200.0,97369,failed,1596,US,USD,1970-01-01 00:00:01.607407200+00:00,1970-01-01 00:00:01.627448400+00:00,False,False,games,mobile games
3081,2157,Johns-Thomas,Realigned web-enabled functionalities,54300.0,48227,canceled,524,US,USD,1970-01-01 00:00:01.606284+00:00,1970-01-01 00:00:01.617771600+00:00,False,True,theater,plays
1954,3149,"Quinn, Cruz and Schmidt",Enterprise-wide multimedia software,8900.0,14685,successful,181,US,USD,1970-01-01 00:00:01.619845200+00:00,1970-01-01 00:00:01.634706+00:00,False,False,technology,web
2560,2444,Stewart Inc,Versatile mission-critical knowledgebase,4200.0,735,failed,10,US,USD,1970-01-01 00:00:01.611468+00:00,1970-01-01 00:00:01.618290+00:00,False,False,theater,plays
1071,6207,Moore Group,Multi-lateral object-oriented open system,5600.0,10397,successful,122,US,USD,1970-01-01 00:00:01.639029600+00:00,1970-01-01 00:00:01.643781600+00:00,False,False,film & video,drama
1649,5580,Carson PLC,Visionary system-worthy attitude,28800.0,118847,successful,1071,CA,CAD,1970-01-01 00:00:01.630818+00:00,1970-01-01 00:00:01.645509600+00:00,False,False,technology,wearables
685,5942,"Cruz, Hall and Mason",Synergized content-based hierarchy,8000.0,7220,canceled,219,US,USD,1970-01-01 00:00:01.622955600+00:00,1970-01-01 00:00:01.625720400+00:00,False,False,technology,web
1069,1592,"Glass, Baker and Jones",Business-focused 24hour access,117000.0,107622,failed,1121,US,USD,1970-01-01 00:00:01.621832400+00:00,1970-01-01 00:00:01.640930400+00:00,False,True,music,rock
1277,2344,Marquez-Kerr,Automated hybrid orchestration,15800.0,83267,successful,980,US,USD,1970-01-01 00:00:01.617253200+00:00,1970-01-01 00:00:01.641016800+00:00,False,False,music,metal
